Navio: Conteneiro 336B48
Cenário: Médio 10 nós
Manobra: Entrada TECON
Corrente: N 0.5nó 
Vento: SE 10nós 
Onda: 1.0m 8s SE 

time_stamp x y zz vx vy vzz rudder_demanded_orientation_0 propeller_demanded_rpm_0 distance_port distance_starboard distance_target
15.2 7326.65 4422.5 -160.74 4.08 -0.07 -0.08 0.0 -2 64.49749005595696 55.29669295546385 1609.0833834603905
15.3 7326.26 4422.37 -160.74 4.08 -0.07 -0.08 0.0 -2 64.4606836325875 55.33185661591857 1608.6723733999847
15.4 7325.87 4422.24 -160.75 4.08 -0.07 -0.08 0.0 -2 64.45260571531466 55.39577747023138 1608.2613633835574
15.5 7325.48 4422.12 -160.76 4.08 -0.07 -0.08 0.0 -2 64.45426091516583 55.44997700829438 1607.853320850611
15.6 7325.1 4421.99 -160.77 4.08 -0.07 -0.08 0.0 -2 64.4438853139262 55.516239556042734 1607.4518604525424
15.7 7324.71 4421.86 -160.78 4.08 -0.07 -0.08 0.0 -2 64.43581116739021 55.58016412071315 1607.0408505337812
15.8 7324.32 4421.73 -160.78 4.08 -0.07 -0.08 0.0 -2 64.39900474402394 55.61532778116788 1606.6298406591163
15.9 7323.94 4421.61 -160.79 4.07 -0.07 -0.08 0.0 -2 64.39836351331759 55.671870245950466 1606.2313477218459
16.0 7323.55 4421.48 -160.8 4.07 -0.07 -0.08 0.0 -2 64.39029187623296 55.73579727981851 1605.8203379009556
16.1 7323.16 4421.35 -160.81 4.07 -0.07 -0.08 0.0 -2 64.3822214925576 55.79972554696745 1605.4093281242447
16.2 7322.78 4421.22 -160.82 4.07 -0.07 -0.08 0.0 -2 64.3718521627534 55.865994265508085 1605.0078680587017
16.3 7322.39 4421.1 -160.82 4.07 -0.07 -0.08 0.0 -2 64.34477759871912 55.89143537205062 1604.5998254855758
16.4 7322.0 4420.97 -160.83 4.07 -0.07 -0.08 0.0 -2 64.33670971924215 55.955366103138154 1604.188815807023
16.5 7321.61 4420.84 -160.84 4.07 -0.07 -0.08 0.0 -2 64.32864309054798 56.01929806487707 1603.7778061727684
16.6 7321.23 4420.71 -160.85 4.07 -0.07 -0.08 0.0 -2 64.3182775130985 56.085570475381324 1603.3763463
16.7 7320.84 4420.59 -160.86 4.07 -0.07 -0.08 0.0 -2 64.31994524268178 56.13978234189077 1602.968303707949
16.8 7320.45 4420.46 -160.87 4.07 -0.07 -0.08 0.0 -2 64.31188236109256 56.20371799033743 1602.5572941721423
16.9 7320.07 4420.33 -160.87 4.07 -0.07 -0.08 0.0 -2 64.27277573905837 56.241220869774196 1602.1558344325742
17.0 7319.68 4420.21 -160.88 4.07 -0.07 -0.08 0.0 -2 64.2744459640841 56.29543519145613 1601.747791827521
17.1 7319.29 4420.08 -160.89 4.07 -0.07 -0.09 0.0 -2 64.2663855761842 56.35937329332016 1601.3367823903686
17.2 7318.91 4419.95 -160.9 4.07 -0.07 -0.09 0.0 -2 64.25602623514942 56.4256518395649 1600.9353227842587
17.3 7318.52 4419.83 -160.91 4.07 -0.07 -0.09 0.0 -2 64.25770019677101 56.479869837433355 1600.5272801662395
17.4 7318.13 4419.7 -160.92 4.07 -0.07 -0.09 0.0 -2 64.24964354284053 56.54381161285439 1600.116270827948
17.5 7317.75 4419.57 -160.93 4.07 -0.07 -0.09 0.0 -2 64.2392879331455 56.610093830026614 1599.714811355555
17.6 7317.36 4419.45 -160.93 4.07 -0.07 -0.09 0.0 -2 64.2122133691144 56.63553493656915 1599.3067687246053
17.7 7316.97 4419.32 -160.94 4.07 -0.07 -0.09 0.0 -2 64.20415920011409 56.699479156644614 1598.895759485383
17.8 7316.59 4419.2 -160.95 4.07 -0.07 -0.09 0.0 -2 64.20353793293768 56.756041262807116 1598.4972666877911
17.9 7316.2 4419.07 -160.96 4.07 -0.07 -0.09 0.0 -2 64.19548624537089 56.819987924029924 1598.086257503123
18.0 7315.81 4418.94 -160.97 4.07 -0.07 -0.09 0.0 -2 64.18743579720444 56.88393580451481 1597.6752483631772
18.1 7315.43 4418.82 -160.98 4.06 -0.07 -0.09 0.0 -2 64.18681824822906 56.94050156845407 1597.2767555875655
18.2 7315.04 4418.69 -160.99 4.06 -0.07 -0.09 0.0 -2 64.17877027623683 57.00445188482096 1596.865746502297
18.3 7314.65 4418.57 -161.0 4.06 -0.07 -0.09 0.0 -2 64.18045540035364 57.05868086391137 1596.457703846343
18.4 7314.27 4418.44 -161.0 4.06 -0.07 -0.09 0.0 -2 64.14134877831629 57.096183743348135 1596.0562447082934
18.5 7313.88 4418.32 -161.01 4.06 -0.07 -0.09 0.0 -2 64.14303513833042 57.15041393818724 1595.6482020452813
18.6 7313.49 4418.19 -161.02 4.06 -0.07 -0.09 0.0 -2 64.13499087402697 57.214367901809666 1595.2371930538536
18.7 7313.11 4418.07 -161.03 4.06 -0.07 -0.09 0.0 -2 64.13437950454136 57.27093974450498 1594.8387003112064
18.8 7312.72 4417.94 -161.04 4.06 -0.07 -0.09 0.0 -2 64.12633770765298 57.33489613524646 1594.4276913746635
18.9 7312.33 4417.82 -161.05 4.06 -0.08 -0.09 0.0 -2 64.12802900249089 57.38913118432052 1594.019648699582
19.0 7311.95 4417.69 -161.06 4.06 -0.08 -0.09 0.0 -2 64.11768947084664 57.45542921765286 1593.618189762635
19.1 7311.56 4417.57 -161.07 4.06 -0.08 -0.09 0.0 -2 64.1193832278435 57.50966668858064 1593.2101470805223
19.2 7311.17 4417.44 -161.08 4.06 -0.08 -0.09 0.0 -2 64.11134635526665 57.57362792303269 1592.7991382381956
19.3 7310.79 4417.32 -161.09 4.06 -0.08 -0.09 0.0 -2 64.11074237224516 57.630207031292294 1592.400645528737
19.4 7310.4 4417.19 -161.1 4.06 -0.08 -0.09 0.0 -2 64.10270795656795 57.69417068233587 1591.9896367415013
19.5 7310.01 4417.07 -161.1 4.06 -0.08 -0.09 -0.3 -2 64.07563339253684 57.71961178887841 1591.5815940473612
19.6 7309.63 4416.95 -161.11 4.06 -0.08 -0.09 -0.3 -2 64.07503186466191 57.776193311974424 1591.1831013489111
19.7 7309.24 4416.82 -161.12 4.06 -0.08 -0.09 -0.3 -2 64.06699990237496 57.840159376099294 1590.7720926111126
19.8 7308.85 4416.7 -161.13 4.06 -0.08 -0.09 -0.3 -2 64.0687010248051 57.89440409153944 1590.3640499106925
19.9 7308.47 4416.57 -161.14 4.06 -0.08 -0.09 -0.58 -2 64.05837131374066 57.96071178422057 1589.962591242429
20.0 7308.08 4416.45 -161.15 4.06 -0.08 -0.09 -0.58 -2 64.06007488430494 58.01495890747667 1589.5545485350096
20.1 7307.69 4416.33 -161.16 4.06 -0.08 -0.09 -0.58 -2 64.06177967761828 58.06920723332755 1589.1465058283136
20.2 7307.3 4416.2 -161.17 4.06 -0.08 -0.09 -0.58 -2 64.05375383347531 58.13317931480787 1588.735497179546
20.3 7306.92 4416.08 -161.18 4.06 -0.08 -0.09 -0.63 -2 64.05316087099877 58.18976926219455 1588.3370045133177
20.4 7306.53 4415.95 -161.19 4.06 -0.08 -0.09 -0.63 -2 64.0451374679712 58.2537437444672 1587.9259959199414
20.5 7306.14 4415.83 -161.2 4.06 -0.08 -0.09 -0.63 -2 64.04684714352803 58.30799687191537 1587.517953201267
