time_stamp x y zz vx vy vzz rudder_demanded_orientation_0 propeller_demanded_direction_0 propeller_demanded_rpm_0
30.5 10701.06 5228.12 -161.08 4.0 -0.25 -0.09 -0.0 0.0 19.2
30.6 10700.68 5228.02 -161.09 4.01 -0.25 -0.09 -0.0 0.0 19.2
30.7 10700.29 5227.91 -161.1 4.01 -0.25 -0.09 -0.0 0.0 19.2
30.8 10699.9 5227.81 -161.11 4.01 -0.25 -0.08 -0.0 0.0 19.2
30.9 10699.51 5227.7 -161.12 4.01 -0.25 -0.08 -0.0 0.0 19.2
31.0 10699.13 5227.59 -161.13 4.01 -0.25 -0.07 -0.0 0.0 19.2
31.1 10698.74 5227.49 -161.13 4.01 -0.25 -0.07 -0.0 0.0 19.2
31.2 10698.35 5227.38 -161.14 4.01 -0.25 -0.06 -0.0 0.0 19.2
31.3 10697.96 5227.27 -161.15 4.01 -0.25 -0.06 -0.0 0.0 19.2
31.4 10697.58 5227.17 -161.15 4.01 -0.25 -0.05 -0.0 0.0 19.2
31.5 10697.19 5227.06 -161.16 4.01 -0.25 -0.05 -0.0 0.0 19.2
31.6 10696.8 5226.95 -161.16 4.02 -0.25 -0.04 -0.0 0.0 19.2
31.7 10696.41 5226.85 -161.16 4.02 -0.25 -0.04 -0.0 0.0 19.2
31.8 10696.03 5226.74 -161.17 4.02 -0.25 -0.03 -0.0 0.0 19.2
31.9 10695.64 5226.64 -161.17 4.02 -0.25 -0.03 -0.0 0.0 19.2
32.0 10695.25 5226.53 -161.17 4.02 -0.24 -0.02 -0.0 0.0 19.2
32.1 10694.86 5226.42 -161.18 4.02 -0.24 -0.02 -0.0 0.0 19.2
32.2 10694.47 5226.32 -161.18 4.02 -0.24 -0.01 -0.0 0.0 19.2
32.3 10694.08 5226.21 -161.18 4.03 -0.24 -0.01 -0.0 0.0 19.2
32.4 10693.69 5226.1 -161.18 4.03 -0.24 -0.0 -0.0 0.0 19.2
32.5 10693.3 5226.0 -161.18 4.03 -0.25 0.0 -0.0 0.0 19.2
32.6 10692.91 5225.89 -161.18 4.03 -0.25 0.01 -0.0 0.0 19.2
32.7 10692.53 5225.78 -161.18 4.03 -0.25 0.01 -0.0 0.0 19.2
32.8 10692.14 5225.67 -161.18 4.03 -0.25 0.02 -0.0 0.0 19.2
32.9 10691.75 5225.57 -161.17 4.04 -0.25 0.02 -0.0 0.0 19.2
33.0 10691.36 5225.46 -161.17 4.04 -0.25 0.03 -0.0 0.0 19.2
33.1 10690.97 5225.35 -161.17 4.04 -0.25 0.03 -0.0 0.0 19.2
33.2 10690.58 5225.25 -161.16 4.04 -0.25 0.04 -0.0 0.0 38.4
33.3 10690.18 5225.14 -161.16 4.04 -0.25 0.04 -0.0 0.0 38.4
33.4 10689.79 5225.03 -161.16 4.04 -0.25 0.05 -0.0 0.0 38.4
33.5 10689.4 5224.93 -161.15 4.05 -0.25 0.05 -0.0 0.0 38.4
33.6 10689.01 5224.82 -161.15 4.05 -0.25 0.05 -0.0 0.0 38.4
33.7 10688.62 5224.71 -161.14 4.05 -0.25 0.06 -0.0 0.0 38.4
33.8 10688.23 5224.6 -161.13 4.05 -0.25 0.06 -0.0 0.0 38.4
33.9 10687.84 5224.5 -161.13 4.05 -0.25 0.07 -0.0 0.0 38.4
34.0 10687.45 5224.39 -161.12 4.05 -0.25 0.07 -0.0 0.0 38.4
34.1 10687.06 5224.28 -161.11 4.05 -0.25 0.07 -0.0 0.0 38.4
34.2 10686.66 5224.17 -161.11 4.06 -0.25 0.08 -0.0 0.0 38.4
34.3 10686.27 5224.07 -161.1 4.06 -0.25 0.08 -0.0 0.0 38.4
34.4 10685.88 5223.96 -161.09 4.06 -0.25 0.08 -0.0 0.0 38.4
34.5 10685.49 5223.85 -161.08 4.06 -0.25 0.08 -0.0 0.0 38.4
34.6 10685.1 5223.74 -161.07 4.06 -0.25 0.09 -0.0 0.0 38.4
34.7 10684.7 5223.64 -161.06 4.06 -0.25 0.09 -0.0 0.0 38.4
34.8 10684.31 5223.53 -161.06 4.06 -0.25 0.09 -0.0 0.0 38.4
34.9 10683.92 5223.42 -161.05 4.06 -0.26 0.09 -0.0 0.0 38.4
35.0 10683.53 5223.31 -161.04 4.06 -0.26 0.09 -0.0 0.0 38.4
35.1 10683.13 5223.2 -161.03 4.07 -0.26 0.1 -0.0 0.0 38.4
35.2 10682.74 5223.1 -161.02 4.07 -0.26 0.1 -0.0 0.0 38.4
35.3 10682.35 5222.99 -161.01 4.07 -0.26 0.1 -0.0 0.0 38.4
35.4 10681.95 5222.88 -161.0 4.07 -0.26 0.1 -0.0 0.0 38.4
35.5 10681.56 5222.77 -160.99 4.07 -0.26 0.1 -0.0 0.0 38.4
35.6 10681.17 5222.67 -160.98 4.07 -0.26 0.1 -0.0 0.0 38.4
35.7 10680.78 5222.56 -160.97 4.07 -0.26 0.1 -0.0 0.0 38.4
35.8 10680.38 5222.45 -160.96 4.07 -0.26 0.1 -0.0 0.0 38.4
35.9 10679.99 5222.34 -160.95 4.07 -0.26 0.1 -0.0 0.0 38.4
36.0 10679.6 5222.23 -160.94 4.07 -0.26 0.1 -0.0 0.0 38.4
36.1 10679.2 5222.13 -160.93 4.07 -0.26 0.1 -0.0 0.0 38.4
36.2 10678.81 5222.02 -160.92 4.07 -0.27 0.1 -0.0 0.0 38.4
36.3 10678.42 5221.91 -160.91 4.07 -0.27 0.1 -0.0 0.0 38.4
36.4 10678.02 5221.8 -160.9 4.07 -0.27 0.09 -0.0 0.0 38.4
36.5 10677.63 5221.69 -160.89 4.07 -0.27 0.09 -0.0 0.0 38.4
36.6 10677.24 5221.59 -160.88 4.07 -0.27 0.09 -0.0 0.0 38.4
36.7 10676.84 5221.48 -160.87 4.07 -0.27 0.09 -0.0 0.0 38.4
36.8 10676.45 5221.37 -160.87 4.07 -0.27 0.09 -0.0 0.0 38.4
36.9 10676.06 5221.26 -160.86 4.07 -0.27 0.08 -0.0 0.0 38.4
37.0 10675.66 5221.15 -160.85 4.07 -0.27 0.08 -0.0 0.0 38.4
37.1 10675.27 5221.05 -160.84 4.07 -0.27 0.08 -0.0 0.0 38.4
37.2 10674.88 5220.94 -160.83 4.07 -0.27 0.08 -0.0 0.0 38.4
37.3 10674.48 5220.83 -160.83 4.07 -0.28 0.07 -0.0 0.0 38.4
37.4 10674.09 5220.72 -160.82 4.07 -0.28 0.07 -0.0 0.0 38.4
37.5 10673.7 5220.62 -160.81 4.07 -0.28 0.07 -0.0 0.0 38.4
37.6 10673.3 5220.51 -160.81 4.06 -0.28 0.06 -0.0 0.0 38.4
37.7 10672.91 5220.4 -160.8 4.06 -0.28 0.06 -0.0 0.0 38.4
37.8 10672.52 5220.3 -160.79 4.06 -0.28 0.05 -0.0 0.0 38.4
37.9 10672.12 5220.19 -160.79 4.06 -0.28 0.05 -0.0 0.0 38.4
38.0 10671.73 5220.08 -160.78 4.06 -0.28 0.05 -0.0 0.0 38.4
38.1 10671.34 5219.97 -160.78 4.06 -0.28 0.04 -0.0 0.0 38.4
38.2 10670.95 5219.87 -160.78 4.06 -0.28 0.04 -0.0 0.0 38.4
38.3 10670.55 5219.76 -160.77 4.06 -0.28 0.03 -0.0 0.0 38.4
38.4 10670.16 5219.65 -160.77 4.06 -0.28 0.03 -0.0 0.0 38.4
38.5 10669.77 5219.55 -160.77 4.05 -0.29 0.02 -0.0 0.0 38.4
38.6 10669.38 5219.44 -160.77 4.05 -0.29 0.02 -0.0 0.0 38.4
38.7 10668.98 5219.33 -160.76 4.05 -0.29 0.01 -0.0 0.0 38.4
38.8 10668.59 5219.23 -160.76 4.05 -0.29 0.01 -0.0 0.0 38.4
38.9 10668.2 5219.12 -160.76 4.05 -0.29 0.0 -0.0 0.0 38.4
39.0 10667.81 5219.02 -160.76 4.05 -0.29 -0.0 -0.0 0.0 38.4
39.1 10667.42 5218.91 -160.76 4.05 -0.29 -0.0 -0.0 0.0 38.4
39.2 10667.03 5218.8 -160.76 4.04 -0.29 -0.01 -0.0 0.0 38.4
39.3 10666.63 5218.7 -160.76 4.04 -0.29 -0.01 -0.0 0.0 38.4
39.4 10666.24 5218.59 -160.77 4.04 -0.29 -0.02 -0.0 0.0 38.4
39.5 10665.85 5218.49 -160.77 4.04 -0.29 -0.02 -0.0 0.0 38.4
39.6 10665.46 5218.38 -160.77 4.04 -0.29 -0.03 -0.0 0.0 38.4
39.7 10665.07 5218.28 -160.77 4.04 -0.3 -0.03 -0.0 0.0 38.4
39.8 10664.68 5218.17 -160.78 4.04 -0.3 -0.04 -0.0 0.0 38.4
39.9 10664.29 5218.07 -160.78 4.03 -0.3 -0.04 -0.0 0.0 38.4
40.0 10663.9 5217.96 -160.79 4.03 -0.3 -0.05 -0.0 0.0 38.4
40.1 10663.51 5217.86 -160.79 4.03 -0.3 -0.05 -0.0 0.0 38.4
40.2 10663.12 5217.75 -160.8 4.03 -0.3 -0.06 -0.0 0.0 38.4
40.3 10662.73 5217.65 -160.8 4.03 -0.3 -0.06 -0.0 0.0 38.4
40.4 10662.34 5217.54 -160.81 4.03 -0.3 -0.07 -0.0 0.0 38.4
40.5 10661.95 5217.44 -160.82 4.03 -0.3 -0.07 -0.0 0.0 38.4
40.6 10661.56 5217.34 -160.82 4.02 -0.3 -0.07 -0.0 0.0 38.4
40.7 10661.17 5217.23 -160.83 4.02 -0.3 -0.08 -0.0 0.0 38.4
40.8 10660.78 5217.13 -160.84 4.02 -0.3 -0.08 -0.0 0.0 38.4
40.9 10660.39 5217.03 -160.85 4.02 -0.3 -0.09 -0.0 0.0 38.4
41.0 10660.0 5216.92 -160.86 4.02 -0.3 -0.09 -0.0 0.0 38.4
41.1 10659.61 5216.82 -160.87 4.02 -0.3 -0.09 -0.0 0.0 38.4
41.2 10659.22 5216.72 -160.87 4.02 -0.3 -0.1 -0.0 0.0 38.4
41.3 10658.83 5216.61 -160.88 4.02 -0.3 -0.1 -0.0 0.0 38.4
41.4 10658.44 5216.51 -160.89 4.02 -0.31 -0.1 -0.0 0.0 38.4
41.5 10658.05 5216.41 -160.91 4.01 -0.31 -0.11 -0.0 0.0 38.4
41.6 10657.66 5216.31 -160.92 4.01 -0.31 -0.11 -0.0 0.0 38.4
41.7 10657.27 5216.2 -160.93 4.01 -0.31 -0.11 -0.0 0.0 38.4
41.8 10656.88 5216.1 -160.94 4.01 -0.31 -0.11 -0.0 0.0 38.4
41.9 10656.49 5216.0 -160.95 4.01 -0.31 -0.11 -0.0 0.0 38.4
42.0 10656.1 5215.9 -160.96 4.01 -0.31 -0.12 -0.0 0.0 38.4
42.1 10655.71 5215.8 -160.97 4.01 -0.31 -0.12 -0.0 0.0 38.4
42.2 10655.32 5215.69 -160.98 4.01 -0.31 -0.12 -0.0 0.0 38.4
42.3 10654.94 5215.59 -161.0 4.01 -0.31 -0.12 -0.0 0.0 38.4
42.4 10654.55 5215.49 -161.01 4.01 -0.31 -0.12 -0.0 0.0 38.4
42.5 10654.16 5215.39 -161.02 4.01 -0.31 -0.12 -0.0 0.0 38.4
42.6 10653.77 5215.29 -161.03 4.01 -0.31 -0.12 -0.0 0.0 38.4
42.7 10653.38 5215.19 -161.05 4.01 -0.31 -0.12 -0.0 0.0 38.4
42.8 10652.99 5215.09 -161.06 4.01 -0.31 -0.12 -0.0 0.0 38.4
42.9 10652.6 5214.99 -161.07 4.01 -0.31 -0.12 -0.0 0.0 38.4
43.0 10652.21 5214.89 -161.08 4.01 -0.31 -0.12 -0.0 0.0 38.4
43.1 10651.82 5214.78 -161.09 4.01 -0.31 -0.12 -0.0 0.0 38.4
43.2 10651.44 5214.68 -161.11 4.01 -0.31 -0.12 -0.0 0.0 38.4
43.3 10651.05 5214.58 -161.12 4.01 -0.31 -0.12 -0.0 0.0 38.4
43.4 10650.66 5214.48 -161.13 4.01 -0.31 -0.12 -0.0 0.0 38.4
43.5 10650.27 5214.38 -161.14 4.01 -0.31 -0.12 -0.0 0.0 38.4
43.6 10649.88 5214.28 -161.15 4.01 -0.31 -0.12 -0.0 0.0 38.4
43.7 10649.49 5214.18 -161.17 4.01 -0.31 -0.11 -0.0 0.0 38.4
43.8 10649.1 5214.08 -161.18 4.01 -0.31 -0.11 -0.0 0.0 38.4
43.9 10648.71 5213.98 -161.19 4.01 -0.31 -0.11 -0.0 0.0 38.4
44.0 10648.32 5213.88 -161.2 4.01 -0.3 -0.11 -0.0 0.0 38.4
44.1 10647.93 5213.78 -161.21 4.01 -0.3 -0.11 -0.0 0.0 38.4
44.2 10647.55 5213.68 -161.22 4.01 -0.3 -0.1 -0.0 0.0 38.4
44.3 10647.16 5213.58 -161.23 4.01 -0.3 -0.1 -0.0 0.0 38.4
44.4 10646.77 5213.48 -161.24 4.01 -0.3 -0.1 -0.0 0.0 38.4
44.5 10646.38 5213.38 -161.25 4.01 -0.3 -0.09 -0.0 0.0 38.4
44.6 10645.99 5213.28 -161.26 4.01 -0.3 -0.09 -0.0 0.0 38.4
44.7 10645.6 5213.18 -161.27 4.01 -0.3 -0.09 -0.0 0.0 38.4
44.8 10645.21 5213.08 -161.28 4.01 -0.3 -0.08 -0.0 0.0 38.4
44.9 10644.82 5212.98 -161.29 4.01 -0.3 -0.08 -0.0 0.0 38.4
45.0 10644.43 5212.88 -161.29 4.01 -0.3 -0.08 -0.0 0.0 38.4
45.1 10644.04 5212.78 -161.3 4.01 -0.3 -0.07 -0.0 0.0 38.4
45.2 10643.65 5212.68 -161.31 4.01 -0.29 -0.07 -0.0 0.0 38.4
45.3 10643.26 5212.57 -161.31 4.01 -0.29 -0.07 -0.0 0.0 38.4
45.4 10642.87 5212.47 -161.32 4.01 -0.29 -0.06 -0.0 0.0 38.4
45.5 10642.48 5212.37 -161.33 4.01 -0.29 -0.06 -0.0 0.0 38.4
45.6 10642.1 5212.27 -161.33 4.01 -0.29 -0.05 -0.0 0.0 38.4
45.7 10641.71 5212.17 -161.34 4.01 -0.29 -0.05 -0.0 0.0 38.4
45.8 10641.32 5212.07 -161.34 4.01 -0.29 -0.04 -0.0 0.0 38.4
45.9 10640.93 5211.97 -161.35 4.01 -0.29 -0.04 -0.0 0.0 38.4
46.0 10640.54 5211.87 -161.35 4.02 -0.29 -0.04 -0.0 0.0 38.4
46.1 10640.15 5211.77 -161.35 4.02 -0.28 -0.03 -0.0 0.0 38.4
46.2 10639.76 5211.66 -161.36 4.02 -0.28 -0.03 -0.0 0.0 38.4
46.3 10639.37 5211.56 -161.36 4.02 -0.28 -0.02 -0.0 0.0 38.4
46.4 10638.98 5211.46 -161.36 4.02 -0.28 -0.02 -0.0 0.0 38.4
46.5 10638.59 5211.36 -161.36 4.02 -0.28 -0.01 -0.0 0.0 38.4
46.6 10638.2 5211.26 -161.36 4.02 -0.28 -0.01 -0.0 0.0 38.4
46.7 10637.81 5211.15 -161.36 4.02 -0.28 -0.0 -0.0 0.0 38.4
46.8 10637.42 5211.05 -161.36 4.02 -0.27 -0.0 -0.0 0.0 38.4
46.9 10637.03 5210.95 -161.36 4.02 -0.27 0.0 -0.0 0.0 38.4
47.0 10636.64 5210.85 -161.36 4.02 -0.27 0.01 -0.0 0.0 38.4
47.1 10636.25 5210.74 -161.36 4.02 -0.27 0.01 -0.0 0.0 38.4
47.2 10635.86 5210.64 -161.36 4.02 -0.27 0.02 -0.0 0.0 38.4
47.3 10635.47 5210.54 -161.36 4.02 -0.27 0.02 -0.0 0.0 38.4
47.4 10635.08 5210.43 -161.36 4.02 -0.26 0.02 -0.0 0.0 38.4
47.5 10634.69 5210.33 -161.35 4.02 -0.26 0.03 -0.0 0.0 38.4
47.6 10634.3 5210.23 -161.35 4.02 -0.26 0.03 -0.0 0.0 38.4
47.7 10633.92 5210.12 -161.35 4.02 -0.26 0.04 -0.0 0.0 38.4
47.8 10633.53 5210.02 -161.34 4.02 -0.26 0.04 -0.0 0.0 38.4
47.9 10633.14 5209.91 -161.34 4.02 -0.26 0.04 -0.0 0.0 38.4
48.0 10632.75 5209.81 -161.34 4.02 -0.26 0.05 -0.0 0.0 38.4
48.1 10632.36 5209.71 -161.33 4.02 -0.25 0.05 -0.0 0.0 38.4
48.2 10631.97 5209.6 -161.33 4.02 -0.25 0.05 -0.0 0.0 38.4
48.3 10631.58 5209.5 -161.32 4.02 -0.25 0.05 -0.0 0.0 38.4
48.4 10631.19 5209.39 -161.32 4.02 -0.25 0.06 -0.0 0.0 38.4
48.5 10630.8 5209.29 -161.31 4.02 -0.25 0.06 -0.0 0.0 38.4
48.6 10630.41 5209.18 -161.3 4.02 -0.25 0.06 -0.0 0.0 38.4
48.7 10630.02 5209.08 -161.3 4.02 -0.25 0.06 -0.0 0.0 38.4
48.8 10629.64 5208.97 -161.29 4.02 -0.25 0.07 -0.0 0.0 38.4
48.9 10629.25 5208.86 -161.28 4.02 -0.24 0.07 -0.0 0.0 38.4
49.0 10628.86 5208.76 -161.28 4.02 -0.24 0.07 -0.0 0.0 38.4
49.1 10628.47 5208.65 -161.27 4.02 -0.24 0.07 -0.0 0.0 38.4
49.2 10628.08 5208.55 -161.26 4.02 -0.24 0.07 -0.0 0.0 38.4
49.3 10627.69 5208.44 -161.26 4.02 -0.24 0.07 -0.0 0.0 38.4
49.4 10627.3 5208.33 -161.25 4.02 -0.24 0.08 -0.0 0.0 38.4
49.5 10626.91 5208.23 -161.24 4.02 -0.24 0.08 -0.0 0.0 38.4
49.6 10626.53 5208.12 -161.23 4.02 -0.24 0.08 -0.0 0.0 38.4
49.7 10626.14 5208.01 -161.22 4.02 -0.24 0.08 -0.0 0.0 38.4
49.8 10625.75 5207.91 -161.22 4.02 -0.24 0.08 -0.0 0.0 38.4
49.9 10625.36 5207.8 -161.21 4.02 -0.24 0.08 -0.0 0.0 38.4
50.0 10624.97 5207.69 -161.2 4.02 -0.24 0.08 -0.0 0.0 38.4
50.1 10624.59 5207.58 -161.19 4.02 -0.24 0.08 -0.0 0.0 38.4
50.2 10624.2 5207.48 -161.19 4.02 -0.24 0.08 -0.0 0.0 38.4
50.3 10623.81 5207.37 -161.18 4.02 -0.24 0.08 -0.0 0.0 38.4
50.4 10623.42 5207.26 -161.17 4.02 -0.24 0.08 -0.0 0.0 38.4
50.5 10623.03 5207.16 -161.16 4.02 -0.24 0.08 -0.0 0.0 38.4
50.6 10622.65 5207.05 -161.16 4.02 -0.24 0.07 -0.0 0.0 38.4
50.7 10622.26 5206.94 -161.15 4.02 -0.24 0.07 -0.0 0.0 38.4
50.8 10621.87 5206.83 -161.14 4.02 -0.24 0.07 -0.0 0.0 38.4
50.9 10621.48 5206.73 -161.13 4.02 -0.24 0.07 0.11 0.0 38.4
51.0 10621.09 5206.62 -161.13 4.02 -0.24 0.06 0.11 0.0 38.4
51.1 10620.71 5206.51 -161.12 4.02 -0.25 0.06 0.11 0.0 38.4
51.2 10620.32 5206.41 -161.12 4.02 -0.25 0.06 0.11 0.0 38.4
51.3 10619.93 5206.3 -161.11 4.02 -0.25 0.06 0.18 0.0 38.4
51.4 10619.54 5206.19 -161.1 4.02 -0.25 0.05 0.18 0.0 38.4
51.5 10619.15 5206.09 -161.1 4.01 -0.25 0.05 0.18 0.0 38.4
51.6 10618.77 5205.98 -161.09 4.01 -0.25 0.05 0.18 0.0 38.4
51.7 10618.38 5205.88 -161.09 4.01 -0.26 0.05 0.18 0.0 38.4
51.8 10617.99 5205.77 -161.08 4.01 -0.26 0.05 0.18 0.0 38.4
51.9 10617.6 5205.66 -161.08 4.01 -0.26 0.04 0.18 0.0 38.4
52.0 10617.21 5205.56 -161.08 4.01 -0.26 0.04 0.18 0.0 38.4
52.1 10616.83 5205.45 -161.07 4.01 -0.26 0.04 0.18 0.0 38.4
52.2 10616.44 5205.35 -161.07 4.01 -0.26 0.04 0.18 0.0 38.4
52.3 10616.05 5205.24 -161.06 4.01 -0.26 0.04 0.18 0.0 38.4
52.4 10615.66 5205.14 -161.06 4.01 -0.27 0.03 0.18 0.0 38.4
52.5 10615.27 5205.03 -161.06 4.01 -0.27 0.03 0.18 0.0 38.4
52.6 10614.88 5204.93 -161.05 4.01 -0.27 0.03 0.18 0.0 38.4
52.7 10614.5 5204.82 -161.05 4.01 -0.27 0.03 0.18 0.0 38.4
52.8 10614.11 5204.72 -161.05 4.02 -0.27 0.03 0.18 0.0 38.4
52.9 10613.72 5204.61 -161.05 4.02 -0.27 0.02 0.18 0.0 38.4
53.0 10613.33 5204.51 -161.04 4.02 -0.28 0.02 0.18 0.0 38.4
53.1 10612.94 5204.4 -161.04 4.02 -0.28 0.02 0.18 0.0 38.4
53.2 10612.55 5204.3 -161.04 4.02 -0.28 0.02 0.18 0.0 38.4
53.3 10612.16 5204.2 -161.04 4.02 -0.28 0.02 0.18 0.0 38.4
53.4 10611.77 5204.09 -161.04 4.02 -0.28 0.02 0.18 0.0 38.4
53.5 10611.39 5203.99 -161.03 4.02 -0.28 0.01 0.18 0.0 38.4
53.6 10611.0 5203.88 -161.03 4.02 -0.28 0.01 0.18 0.0 38.4
53.7 10610.61 5203.78 -161.03 4.02 -0.29 0.01 0.18 0.0 38.4
53.8 10610.22 5203.68 -161.03 4.02 -0.29 0.01 0.18 0.0 38.4
53.9 10609.83 5203.57 -161.03 4.02 -0.29 0.01 0.18 0.0 38.4
54.0 10609.44 5203.47 -161.03 4.02 -0.29 0.01 0.18 0.0 38.4
54.1 10609.05 5203.37 -161.03 4.02 -0.29 0.01 0.18 0.0 38.4
54.2 10608.66 5203.26 -161.03 4.02 -0.29 0.01 0.18 0.0 38.4
54.3 10608.27 5203.16 -161.03 4.02 -0.29 0.0 0.18 0.0 38.4
54.4 10607.88 5203.06 -161.03 4.02 -0.3 0.0 0.18 0.0 38.4
54.5 10607.49 5202.96 -161.03 4.02 -0.3 0.0 0.17 0.0 38.4
54.6 10607.1 5202.85 -161.03 4.02 -0.3 0.0 0.17 0.0 38.4
54.7 10606.71 5202.75 -161.03 4.02 -0.3 -0.0 0.17 0.0 38.4
54.8 10606.32 5202.65 -161.03 4.03 -0.3 -0.0 0.17 0.0 38.4
54.9 10605.93 5202.55 -161.03 4.03 -0.3 -0.0 0.17 0.0 38.4
55.0 10605.54 5202.44 -161.03 4.03 -0.3 -0.0 0.17 0.0 38.4
55.1 10605.15 5202.34 -161.03 4.03 -0.3 -0.0 0.17 0.0 38.4
55.2 10604.76 5202.24 -161.03 4.03 -0.3 -0.0 0.17 0.0 38.4
55.3 10604.36 5202.14 -161.03 4.03 -0.31 -0.0 0.17 0.0 38.4
55.4 10603.97 5202.03 -161.03 4.03 -0.31 -0.01 0.17 0.0 38.4
55.5 10603.58 5201.93 -161.03 4.03 -0.31 -0.01 0.17 0.0 38.4
55.6 10603.19 5201.83 -161.03 4.03 -0.31 -0.01 0.17 0.0 38.4
55.7 10602.8 5201.73 -161.03 4.03 -0.31 -0.01 0.17 0.0 38.4
55.8 10602.41 5201.63 -161.03 4.03 -0.31 -0.01 0.17 0.0 38.4
55.9 10602.02 5201.52 -161.03 4.03 -0.31 -0.01 0.17 0.0 38.4
56.0 10601.63 5201.42 -161.03 4.03 -0.31 -0.01 0.17 0.0 38.4
56.1 10601.23 5201.32 -161.03 4.03 -0.31 -0.01 0.17 0.0 38.4
56.2 10600.84 5201.22 -161.03 4.03 -0.31 -0.01 0.17 0.0 38.4
56.3 10600.45 5201.12 -161.03 4.03 -0.31 -0.01 0.17 0.0 38.4
56.4 10600.06 5201.02 -161.04 4.04 -0.31 -0.01 0.17 0.0 38.4
56.5 10599.67 5200.91 -161.04 4.04 -0.31 -0.01 0.17 0.0 38.4
56.6 10599.28 5200.81 -161.04 4.04 -0.31 -0.01 0.17 0.0 38.4
56.7 10598.88 5200.71 -161.04 4.04 -0.31 -0.01 0.17 0.0 38.4
56.8 10598.49 5200.61 -161.04 4.04 -0.31 -0.01 0.17 0.0 38.4
56.9 10598.1 5200.51 -161.04 4.04 -0.31 -0.01 0.17 0.0 38.4
57.0 10597.71 5200.41 -161.04 4.04 -0.31 -0.01 0.17 0.0 38.4
57.1 10597.32 5200.3 -161.04 4.04 -0.31 -0.01 0.17 0.0 38.4
57.2 10596.93 5200.2 -161.04 4.04 -0.31 -0.01 0.17 0.0 38.4
57.3 10596.53 5200.1 -161.04 4.04 -0.31 -0.01 0.17 0.0 38.4
57.4 10596.14 5200.0 -161.04 4.04 -0.31 -0.01 0.17 0.0 38.4
57.5 10595.75 5199.9 -161.04 4.04 -0.31 -0.01 0.17 0.0 38.4
57.6 10595.36 5199.79 -161.04 4.04 -0.31 -0.01 0.17 0.0 38.4
57.7 10594.97 5199.69 -161.04 4.04 -0.31 -0.0 0.17 0.0 38.4
57.8 10594.57 5199.59 -161.05 4.04 -0.31 -0.0 0.17 0.0 38.4
57.9 10594.18 5199.49 -161.05 4.04 -0.3 -0.0 0.17 0.0 38.4
58.0 10593.79 5199.39 -161.05 4.03 -0.3 -0.0 0.17 0.0 38.4
58.1 10593.4 5199.28 -161.05 4.03 -0.3 -0.0 0.17 0.0 38.4
58.2 10593.01 5199.18 -161.05 4.03 -0.3 -0.0 0.17 0.0 38.4
58.3 10592.62 5199.08 -161.05 4.03 -0.3 -0.0 0.17 0.0 38.4
58.4 10592.23 5198.98 -161.05 4.03 -0.3 -0.0 0.17 0.0 38.4
58.5 10591.84 5198.87 -161.05 4.03 -0.3 0.0 0.17 0.0 38.4
58.6 10591.44 5198.77 -161.05 4.03 -0.3 0.0 0.17 0.0 38.4
58.7 10591.05 5198.67 -161.05 4.03 -0.29 0.0 0.17 0.0 38.4
58.8 10590.66 5198.56 -161.05 4.03 -0.29 0.0 0.17 0.0 38.4
58.9 10590.27 5198.46 -161.05 4.03 -0.29 0.0 0.17 0.0 38.4
59.0 10589.88 5198.36 -161.05 4.03 -0.29 0.0 0.17 0.0 38.4
59.1 10589.49 5198.25 -161.05 4.03 -0.29 0.0 0.17 0.0 38.4
59.2 10589.1 5198.15 -161.04 4.02 -0.29 0.0 0.17 0.0 38.4
59.3 10588.71 5198.05 -161.04 4.02 -0.28 0.01 0.17 0.0 38.4
59.4 10588.32 5197.94 -161.04 4.02 -0.28 0.01 0.17 0.0 38.4
59.5 10587.93 5197.84 -161.04 4.02 -0.28 0.01 0.17 0.0 38.4
59.6 10587.54 5197.73 -161.04 4.02 -0.28 0.01 0.17 0.0 38.4
59.7 10587.16 5197.63 -161.04 4.02 -0.28 0.01 0.17 0.0 38.4
59.8 10586.77 5197.53 -161.04 4.02 -0.28 0.01 0.17 0.0 38.4
59.9 10586.38 5197.42 -161.04 4.01 -0.27 0.01 0.17 0.0 38.4
60.0 10585.99 5197.32 -161.04 4.01 -0.27 0.01 0.17 0.0 38.4
60.1 10585.6 5197.21 -161.04 4.01 -0.27 0.01 0.17 0.0 38.4
60.2 10585.21 5197.11 -161.04 4.01 -0.27 0.01 0.17 0.0 38.4
60.3 10584.82 5197.0 -161.04 4.01 -0.27 0.01 0.17 0.0 38.4
60.4 10584.44 5196.9 -161.03 4.01 -0.27 0.01 0.17 0.0 38.4
60.5 10584.05 5196.79 -161.03 4.01 -0.26 0.01 0.17 0.0 38.4
60.6 10583.66 5196.69 -161.03 4.0 -0.26 0.01 0.17 0.0 38.4
60.7 10583.28 5196.58 -161.03 4.0 -0.26 0.01 0.17 0.0 38.4
60.8 10582.89 5196.48 -161.03 4.0 -0.26 0.01 0.17 0.0 38.4
60.9 10582.5 5196.37 -161.03 4.0 -0.26 0.01 0.17 0.0 38.4
61.0 10582.12 5196.26 -161.03 4.0 -0.25 0.02 0.17 0.0 38.4
61.1 10581.73 5196.16 -161.02 4.0 -0.25 0.02 0.17 0.0 38.4
61.2 10581.34 5196.05 -161.02 4.0 -0.25 0.02 0.17 0.0 38.4
61.3 10580.96 5195.95 -161.02 3.99 -0.25 0.02 0.17 0.0 38.4
